Ed1,Ed2
0.0263128736133938,0.0263128736133938
0.0264372887263209,0.0264372887263209
0.02661744445917043,0.02661744445917043
0.026831473302622037,0.026831473302622037
0.02704706216660255,0.02704706216660255
0.027231462999774733,0.027231462999774733
0.02736160426735323,0.02736160426735323
0.027431182628768314,0.027431182628768314
0.027452553447861416,0.027452553447861416
0.027452852246424297,0.027452852246424297
0.02746556397703102,0.02746556397703102
0.02752015766810958,0.02752015766810958
0.027632995527450414,0.027632995527450414
0.027802321346358155,0.027802321346358155
0.028008859870120324,0.028008859870120324
0.02822183566832723,0.02822183566832723
0.02840852568239087,0.02840852568239087
0.02854438461831369,0.02854438461831369
0.02862061223364544,0.02862061223364544
0.02864683256864763,0.02864683256864763
0.02864806645995952,0.02864806645995952
0.02865695678793207,0.02865695678793207
0.028703660169311685,0.028703660169311685
0.028806535351087775,0.028806535351087775
0.028966505709069414,0.028966505709069414
0.02916682028157725,0.02916682028157725
0.029378275508604414,0.029378275508604414
0.029568267669879324,0.029568267669879324
0.029710868118448967,0.029710868118448967
0.029794805589286422,0.029794805589286422
0.029826897701945815,0.029826897701945815
0.02982988414412223,0.02982988414412223
0.02983534902888852,0.02983534902888852
0.029873934401954707,0.029873934401954707
0.02996587593637858,0.02996587593637858
0.03011478604879351,0.03011478604879351
0.0303065944151118,0.0303065944151118
0.030513956911294052,0.030513956911294052
0.03070475347740596,0.03070475347740596
0.030852038631561513,0.030852038631561513
0.030942356426152954,0.030942356426152954
0.030979864000398885,0.030979864000398885
0.03098499900454421,0.03098499900454421
0.030988118847384193,0.030988118847384193
0.031020092440241353,0.031020092440241353
0.031102760266285494,0.031102760266285494
0.03124221048581992,0.03124221048581992
0.03142694054988192,0.03142694054988192
0.03163145784750975,0.03163145784750975
0.03182419434792121,0.03182419434792121
0.03197726653902479,0.03197726653902479
0.03207507046365363,0.03207507046365363
0.03211905751284137,0.03211905751284137
0.03212722764039412,0.03212722764039412
0.03212851323075622,0.03212851323075622
0.03215380527629093,0.03215380527629093
0.03222640362804491,0.03222640362804491
0.03235484432286319,0.03235484432286319
0.032530312714357267,0.032530312714357267
0.032729425709472175,0.032729425709472175
0.03292151106053722,0.03292151106053722
0.033078116271294235,0.033078116271294235
0.033181802464954564,0.033181802464954564
0.03323150752020011,0.03323150752020011
0.03324283157794443,0.03324283157794443
0.033243169240170616,0.033243169240170616
0.03326321150988277,0.03326321150988277
0.033327452623681204,0.033327452623681204
0.03344663800450533,0.03344663800450533
0.03361448178223195,0.03361448178223195
0.03380965349917592,0.03380965349917592
0.03400240603760061,0.03400240603760061
0.03416378316296145,0.03416378316296145
0.034274554661412236,0.034274554661412236
0.03433112127652909,0.03433112127652909
0.03434656918899616,0.03434656918899616
0.0343465705414483,0.0343465705414483
0.03436141024725226,0.03436141024725226
0.03441661464503929,0.03441661464503929
0.03452508363878051,0.03452508363878051
0.03468314857920272,0.03468314857920272
0.03487176354397984,0.03487176354397984
0.03506244571254637,0.03506244571254637
0.03522611417762652,0.03522611417762652
0.03534208670463971,0.03534208670463971
0.03540445280161626,0.03540445280161626
0.035423861878580674,0.035423861878580674
0.03542418725581501,0.03542418725581501
0.035435112066987656,0.035435112066987656
0.03548294148595934,0.03548294148595934
0.03558248357448223,0.03558248357448223
0.035732503973770785,0.035732503973770785
0.03591614920562304,0.03591614920562304
0.03610619323223755,0.03610619323223755
0.03627346885579079,0.03627346885579079
0.03639588075132134,0.03639588075132134
0.036465203705574135,0.036465203705574135
0.036489576204845955,0.036489576204845955
0.036490932570348,0.036490932570348
0.03649818221658584,0.03649818221658584
0.0365382558320685,0.0365382558320685
0.036627794613250164,0.036627794613250164
0.03676804606128459,0.03676804606128459
0.036944532776230075,0.036944532776230075
0.03713158396351185,0.03713158396351185
0.03730030415590592,0.03730030415590592
0.037427513099474334,0.037427513099474334
0.03750288806102959,0.03750288806102959
0.037532106151037394,0.037532106151037394
0.037535027210092074,0.037535027210092074
0.03753949660762549,0.03753949660762549
0.037572693743813404,0.037572693743813404
0.03765271166901836,0.03765271166901836
0.0377829737351755,0.0377829737351755
0.03795121166645605,0.03795121166645605
0.03813331170596691,0.03813331170596691
0.038300835676693894,0.038300835676693894
0.03842988553626269,0.03842988553626269
0.038508564527449995,0.038508564527449995
0.03854071544931821,0.03854071544931821
0.03854477131331444,0.03854477131331444
0.038548039568172675,0.038548039568172675
0.03857817892446567,0.03857817892446567
0.038654518311781884,0.038654518311781884
0.03878194629928789,0.03878194629928789
0.03894932781228116,0.03894932781228116
0.039132970754232346,0.039132970754232346
0.039304060817568515,0.039304060817568515
0.039437715956061235,0.039437715956061235
0.0395208059220434,0.0395208059220434
0.03955607375874639,0.03955607375874639
0.03956129028675084,0.03956129028675084
0.03956371789490531,0.03956371789490531
0.03959162273409798,0.03959162273409798
0.039665482127576215,0.039665482127576215
0.03979162014280486,0.03979162014280486
0.03996023887711397,0.03996023887711397
0.04014844498695883,0.04014844498695883
0.04032732302690065,0.04032732302690065
0.040470860981068245,0.040470860981068245
0.04056395321164042,0.04056395321164042
0.040607020496977474,0.040607020496977474
0.04061582539644183,0.04061582539644183
0.04061655355876014,0.04061655355876014
0.04063769403381654,0.04063769403381654
0.04070123648062311,0.04070123648062311
0.04081590688846476,0.04081590688846476
0.04097452453276772,0.04097452453276772
0.041156575364189,0.041156575364189
0.04133466365068307,0.04133466365068307
0.04148264030347419,0.04148264030347419
0.04158356192159485,0.04158356192159485
0.04163479325022004,0.04163479325022004
0.041648693479882926,0.041648693479882926
0.04164869432146597,0.04164869432146597
0.041662077969285775,0.041662077969285775
0.04171182577241293,0.04171182577241293
0.041809603005776234,0.041809603005776234
0.04195218369426328,0.04195218369426328
0.042122487262578646,0.042122487262578646
0.042294888684645086,0.042294888684645086
0.04244315256059669,0.04244315256059669
0.04254853146500986,0.04254853146500986
0.04260552656809441,0.04260552656809441
0.042623536594362826,0.042623536594362826
0.042623908639099185,0.042623908639099185
0.04263330296170619,0.04263330296170619
0.04267543879130399,0.04267543879130399
0.04276384475618101,0.04276384475618101
0.04289779075591265,0.04289779075591265
0.04306251005009919,0.04306251005009919
0.04323377425046533,0.04323377425046533
0.04338537465617406,0.04338537465617406
0.04349719204188657,0.04349719204188657
0.04356136047119748,0.04356136047119748
0.04358463628440971,0.04358463628440971
0.043586245432254055,0.043586245432254055
0.04359189284184327,0.04359189284184327
0.04362579754817139,0.04362579754817139
0.04370321905841994,0.04370321905841994
0.04382578571207995,0.04382578571207995
0.04398112622066751,0.04398112622066751
0.044146824789864966,0.044146824789864966
0.04429729775410127,0.04429729775410127
0.04441169986621157,0.04441169986621157
0.04448034461672196,0.04448034461672196
0.0445076568241736,0.0445076568241736
0.04451075733064967,0.04451075733064967
0.04451413090270255,0.04451413090270255
0.044542036219632944,0.044542036219632944
0.04461101121538074,0.04461101121538074
0.04472479014291854,0.04472479014291854
0.04487319435407459,0.04487319435407459
0.045035326917975814,0.045035326917975814
0.04518607328029202,0.04518607328029202
0.045303879003382105,0.045303879003382105
0.04537740593439419,0.04537740593439419
0.045409010342393606,0.045409010342393606
0.04541397762072624,0.04541397762072624
0.04541576298121969,0.04541576298121969
0.04543872201484107,0.04543872201484107
0.045500581601980845,0.045500581601980845
0.04560698008009617,0.04560698008009617
0.04574975752186973,0.04574975752186973
0.045909514262004125,0.045909514262004125
0.04606163150744693,0.04606163150744693
0.04618388623138799,0.04618388623138799
0.04626330254866345,0.04626330254866345
0.046300125575023214,0.046300125575023214
0.046307698744060495,0.046307698744060495
0.04630829926697347,0.04630829926697347
0.04632622565527928,0.04632622565527928
0.04638028406041248,0.04638028406041248
0.04647799689275403,0.04647799689275403
0.046613313931400106,0.046613313931400106
0.046768531732101576,0.046768531732101576
0.04691980768554243,0.04691980768554243
0.04704455459944575,0.04704455459944575
0.04712842446673725,0.04712842446673725
0.047169725657735424,0.047169725657735424
0.047179909354001064,0.047179909354001064
0.04717999476352427,0.04717999476352427
0.04719404693262291,0.04719404693262291
0.0472417736809448,0.0472417736809448
0.04733255117621109,0.04733255117621109
0.04746252826139681,0.04746252826139681
0.04761581811697106,0.04761581811697106
0.04776939667946173,0.04776939667946173
0.04790018652860326,0.04790018652860326
0.04799213445357336,0.04799213445357336
0.048041101233981365,0.048041101233981365
0.048056062152359656,0.048056062152359656
0.04805626247334005,0.04805626247334005
0.04806522182502555,0.04806522182502555
0.0481034522788805,0.0481034522788805
0.04818220034484834,0.04818220034484834
0.048300126739835705,0.048300126739835705
0.048443736612455254,0.048443736612455254
0.04859159474868813,0.04859159474868813
0.04872097873080204,0.04872097873080204
0.04881491686444011,0.04881491686444011
0.04886742359148404,0.04886742359148404
0.048885322759237244,0.048885322759237244
0.0488861053101308,0.0488861053101308
0.048892495036388324,0.048892495036388324
0.04892541133863708,0.04892541133863708
0.048997508966808316,0.048997508966808316
0.04910928891120867,0.04910928891120867
0.049248974540084665,0.049248974540084665
0.04939617774622511,0.04939617774622511
0.049528218261605715,0.049528218261605715
0.04962712981643698,0.04962712981643698
0.04968518858336465,0.04968518858336465
0.04970726090401623,0.04970726090401623
0.04970925534229194,0.04970925534229194
0.049713168970711034,0.049713168970711034
0.049740270713098556,0.049740270713098556
0.04980453325970287,0.04980453325970287
0.04990834216424638,0.04990834216424638
0.05004179913462819,0.05004179913462819
0.050185827261359034,0.050185827261359034
0.05031810317431112,0.05031810317431112
0.050419974347000976,0.050419974347000976
0.05048222033838167,0.05048222033838167
0.05050788137101029,0.05050788137101029
0.050511285285903276,0.050511285285903276
0.050513589248810754,0.050513589248810754
0.05053622261981296,0.05053622261981296
0.050594263484417014,0.050594263484417014
0.05069179329479296,0.05069179329479296
0.05082066485355043,0.05082066485355043
0.050963050712958674,0.050963050712958674
0.0510969737841033,0.0510969737841033
0.05120310265777862,0.05120310265777862
0.05127071036431878,0.05127071036431878
0.05130095236145076,0.05130095236145076
0.05130646679732712,0.05130646679732712
0.051307429971222125,0.051307429971222125
0.05132529708049292,0.05132529708049292
0.05137616703037948,0.05137616703037948
0.051465827294545866,0.051465827294545866
0.0515880035049471,0.0515880035049471
0.05172634342767788,0.05172634342767788
0.05185951011644091,0.05185951011644091
0.051967804473017964,0.051967804473017964
0.05203925095267493,0.05203925095267493
0.05207328164249682,0.05207328164249682
0.05208088258058939,0.05208088258058939
0.05208116758970226,0.05208116758970226
0.052095450455841574,0.052095450455841574
0.05214065402170662,0.05214065402170662
0.052224091665575886,0.052224091665575886
0.052341231823918116,0.052341231823918116
0.0524771274930328,0.0524771274930328
0.05261105751112316,0.05261105751112316
0.0527229384581561,0.0527229384581561
0.05279951916383631,0.05279951916383631
0.05283844574477148,0.05283844574477148
0.052848948349140806,0.052848948349140806
0.05284894839659254,0.05284894839659254
0.05285949369776413,0.05285949369776413
0.05289824523298721,0.05289824523298721
0.05297403301335094,0.05297403301335094
0.05308415974547208,0.05308415974547208
0.05321527370026161,0.05321527370026161
0.05334753747550288,0.05334753747550288
0.05346078707732331,0.05346078707732331
0.05354077284308503,0.05354077284308503
0.05358355278188503,0.05358355278188503
0.05359668602901868,0.05359668602901868
0.05359686608597313,0.05359686608597313
0.05360473711207948,0.05360473711207948
0.05363850303470972,0.05363850303470972
0.053708307965526114,0.053708307965526114
0.05381311985750694,0.05381311985750694
0.05394107853037188,0.05394107853037188
0.05407318645391455,0.05407318645391455
0.054189192715582174,0.054189192715582174
0.05427384592583797,0.05427384592583797
0.05432158524551681,0.05432158524551681
0.054338218478035154,0.054338218478035154
0.05433908688522711,0.05433908688522711
0.05434429214512646,0.05434429214512646
0.05437246964377375,0.05437246964377375
0.05443503680565955,0.05443503680565955
0.05453269184864542,0.05453269184864542
0.05465523764659415,0.05465523764659415
0.05478477433691866,0.05478477433691866
0.054901263087186264,0.054901263087186264
0.054988736179829106,0.054988736179829106
0.05504022343334358,0.05504022343334358
0.05505988487293903,0.05505988487293903
0.055061695947073365,0.055061695947073365
0.055065101869325846,0.055065101869325846
0.05508899293516436,0.05508899293516436
0.05514586773409425,0.05514586773409425
0.055237987449250986,0.055237987449250986
0.05535670352789821,0.05535670352789821
0.055485157042511106,0.055485157042511106
0.05560350716630044,0.05560350716630044
0.05569506147328212,0.05569506147328212
0.05575141599777516,0.05575141599777516
0.05577501924116819,0.05577501924116819
0.05577837640252045,0.05577837640252045
0.05578015052101582,0.05578015052101582
0.05579937496350634,0.05579937496350634
0.05584957212487511,0.05584957212487511
0.05593459557207007,0.05593459557207007
0.05604747479889419,0.05604747479889419
0.056172610048706134,0.056172610048706134
0.05629062737980256,0.05629062737980256
0.05638438541860315,0.05638438541860315
0.05644427330473192,0.05644427330473192
0.05647116431163128,0.05647116431163128
0.05647611922067257,0.05647611922067257
0.056476940589806034,0.056476940589806034
0.05649265243832081,0.05649265243832081
0.05653761734698106,0.05653761734698106
0.05661710997455083,0.05661710997455083
0.0567257133300455,0.0567257133300455
0.0568490175983374,0.0568490175983374
0.05696809234158148,0.05696809234158148
0.057065341134915806,0.057065341134915806
0.057129925979196916,0.057129925979196916
0.05716108690289516,0.05716108690289516
0.057168340225938724,0.057168340225938724
0.05716850183253168,0.05716850183253168
0.05718048119461415,0.05718048119461415
0.057219562160090505,0.057219562160090505
0.05729272436571617,0.05729272436571617
0.05739648588279695,0.05739648588279695
0.05751797604231234,0.05751797604231234
0.05763889968733048,0.05763889968733048
0.05774116224670081,0.05774116224670081
0.05781241345465758,0.05781241345465758
0.05784980905879274,0.05784980905879274
0.05786082730732823,0.05786082730732823
0.05786090281474905,0.05786090281474905
0.05786862062352657,0.05786862062352657
0.057899964040308255,0.057899964040308255
0.05796339636817615,0.05796339636817615
0.05805731177119126,0.05805731177119126
0.0581707766665065,0.0581707766665065
0.05828683040994943,0.05828683040994943
0.05838773636595344,0.05838773636595344
0.05846045990702362,0.05846045990702362
0.05850067537352945,0.05850067537352945
0.05851407044614579,0.05851407044614579
0.058514553688982535,0.058514553688982535
0.058519929476996566,0.058519929476996566
0.05854638513205796,0.05854638513205796
0.058603495469701006,0.058603495469701006
0.058691287789133656,0.058691287789133656
0.05880026759015891,0.05880026759015891
0.05891438734610336,0.05891438734610336
0.05901603185326177,0.05901603185326177
0.05909147246552257,0.05909147246552257
0.05913510299393117,0.05913510299393117
0.05915115170091994,0.05915115170091994
0.05915234783826191,0.05915234783826191
0.05915596424650966,0.05915596424650966
0.05917846645083646,0.05917846645083646
0.05923042619045356,0.05923042619045356
0.05931327037776206,0.05931327037776206
0.05941886497872099,0.05941886497872099
0.059532052748757364,0.059532052748757364
0.05963535276874545,0.05963535276874545
0.059714363162189504,0.059714363162189504
0.059762195849680094,0.059762195849680094
0.05978157520055948,0.05978157520055948
0.0597839657163433,0.0597839657163433
0.05978600006573914,0.05978600006573914
0.0598043227365351,0.0598043227365351
0.05985044762331663,0.05985044762331663
0.059927214030044244,0.059927214030044244
0.06002794146252573,0.06002794146252573
0.060138529228692506,0.060138529228692506
0.06024184315839226,0.06024184315839226
0.06032302627958814,0.06032302627958814
0.060374090518992986,0.060374090518992986
0.060396366619146415,0.060396366619146415
0.06040006796597306,0.06040006796597306
0.06040110958313715,0.06040110958313715
0.060416173611736575,0.060416173611736575
0.06045755172535993,0.06045755172535993
0.06052935846450287,0.06052935846450287
0.06062628159813902,0.06062628159813902
0.06073524810893044,0.06073524810893044
0.060839482300363595,0.060839482300363595
0.06092369396524818,0.06092369396524818
0.06097879403415445,0.06097879403415445
0.061004678774774494,0.061004678774774494
0.06101022979768212,0.06101022979768212
0.06101053885973794,0.06101053885973794
0.06102222422013379,0.06102222422013379
0.06105829166675528,0.06105829166675528
0.06112412883867753,0.06112412883867753
0.06121586745903291,0.06121586745903291
0.06132161191930761,0.06132161191930761
0.06142514225601023,0.06142514225601023
0.061510948323348844,0.061510948323348844
0.061569026392766624,0.061569026392766624
0.06159795867131328,0.06159795867131328
0.06160532908232632,0.06160532908232632
0.06160535482845572,0.06160535482845572
0.061614474884254006,0.061614474884254006
0.061646263193948406,0.061646263193948406
0.061707241336679104,0.061707241336679104
0.061794881905620026,0.061794881905620026
0.061898412904719105,0.061898412904719105
0.06200216647495189,0.06200216647495189
0.06209042947638215,0.06209042947638215
0.06215229292859243,0.06215229292859243
0.062185002304593784,0.062185002304593784
0.062194778490124954,0.062194778490124954
0.062194864298412096,0.062194864298412096
0.06220140866173004,0.06220140866173004
0.06222846736749684,0.06222846736749684
0.062283667908971725,0.062283667908971725
0.06236587885367491,0.06236587885367491
0.06246558996440222,0.06246558996440222
0.06256788194132838,0.06256788194132838
0.06265705878664712,0.06265705878664712
0.06272150573208589,0.06272150573208589
0.06275726937094663,0.06275726937094663
0.06276926166794779,0.06276926166794779
0.06276971771663277,0.06276971771663277
0.0627743939996849,0.0627743939996849
0.06279768885401678,0.06279768885401678
0.06284819662778225,0.06284819662778225
0.06292606741133433,0.06292606741133433
0.06302298304861834,0.06302298304861834
0.06312474900590895,0.06312474900590895
0.06321569341107997,0.06321569341107997
0.0632835057116547,0.0632835057116547
0.06332302928840242,0.06332302928840242
0.06333782864665441,0.06333782864665441
0.06333905777208149,0.06333905777208149
0.06334198799578158,0.06334198799578158
0.06336127337700553,0.06336127337700553
0.06340642349292858,0.06340642349292858
0.06347888373363177,0.06347888373363177
0.06357161801983671,0.06357161801983671
0.06367131473881388,0.06367131473881388
0.06376252715288104,0.06376252715288104
0.06383245754894534,0.06383245754894534
0.06387490892325134,0.06387490892325134
0.06389218391337298,0.06389218391337298
0.06389435025772028,0.06389435025772028
0.06389610739140603,0.06389610739140603
0.06391222867768617,0.06391222867768617
0.06395299541162852,0.06395299541162852
0.06402103189543365,0.06402103189543365
0.06411051534126613,0.06411051534126613
0.06420899946861414,0.06420899946861414
0.06430127495953497,0.06430127495953497
0.06437407262733987,0.06437407262733987
0.0644201525412614,0.0644201525412614
0.06444051786320591,0.06444051786320591
0.0644440754118966,0.0644440754118966
0.06444485689856926,0.06444485689856926
0.06445766608121731,0.06445766608121731
0.0644935024069846,0.0644935024069846
0.0645561759399237,0.0645561759399237
0.06464115349489748,0.06464115349489748
0.06473699105592375,0.06473699105592375
0.06482889709501896,0.06482889709501896
0.06490331944665545,0.06490331944665545
0.06495213468346804,0.06495213468346804
0.06497514811038836,0.06497514811038836
0.06498012866550973,0.06498012866550973
0.06498038553554807,0.06498038553554807
0.06499063914846316,0.06499063914846316
0.06502246772883845,0.06502246772883845
0.06508073903562063,0.06508073903562063
0.0651621242531237,0.0651621242531237
0.065256148435396,0.065256148435396
0.06534844518383336,0.06534844518383336
0.06542520329106058,0.06542520329106058
0.06547742788957703,0.06547742788957703
0.06550370058168127,0.06550370058168127
0.06551059042622231,0.06551059042622231
0.06551059650860307,0.06551059650860307
0.06551826578400323,0.06551826578400323
0.06554569007840257,0.06554569007840257
0.06559877818163534,0.06559877818163534
0.06567545243232649,0.06567545243232649
0.06576632002507618,0.06576632002507618
0.06585760350588776,0.06585760350588776
0.06593541897117307,0.06593541897117307
0.0659900702226329,0.0659900702226329
0.06601903652342397,0.06601903652342397
0.06602773289018883,0.06602773289018883
0.06602781467840052,0.06602781467840052
0.06603355770651655,0.06603355770651655
0.06605743839794537,0.06605743839794537
0.06610628284724789,0.06610628284724789
0.06617917274136602,0.06617917274136602
0.06626774990907072,0.06626774990907072
0.06635882003998703,0.06635882003998703
0.06643843850459169,0.06643843850459169
0.06649621654680991,0.06649621654680991
0.06652851552582234,0.06652851552582234
0.06653954602353669,0.06653954602353669
0.0665400387025016,0.0665400387025016
0.06654391061628816,0.06654391061628816
0.06656395445810946,0.06656395445810946
0.06660788990756104,0.06660788990756104
0.06667599605617114,0.06667599605617114
0.06676104909092609,0.06676104909092609
0.06685058328283558,0.06685058328283558
0.06693076402549095,0.06693076402549095
0.066990671803791,0.066990671803791
0.06702567162905357,0.06702567162905357
0.06703882897921652,0.06703882897921652
0.06703994196890882,0.06703994196890882
0.06704249421804968,0.06704249421804968
0.06705947715459178,0.06705947715459178
0.06709937623841208,0.06709937623841208
0.06716356209809664,0.06716356209809664
0.06724588580500325,0.06724588580500325
0.06733459840030821,0.06733459840030821
0.06741599432433673,0.06741599432433673
0.0674786478490741,0.0674786478490741
0.06751693045653559,0.06751693045653559
0.0675327305194127,0.0675327305194127
0.06753484333883185,0.06753484333883185
0.06753622980889755,0.06753622980889755
0.06754999764539533,0.06754999764539533
0.06758534960575105,0.06758534960575105
0.06764475364556191,0.06764475364556191
